tempo,ABS,fuel_mix,front_brake_bias %,pit_limiter_status,fuel_in_tank,fuel_capacity,fuel_remaining_laps,max_rpm,idle_rpm,max_gears,drs_allowed,drs_activation_distance,actual_compound_tyre,visual_compound_tyre,tyre_age_laps,fia_flags,engine_power_ice,engine_power_mguk,ers_store_energy,ers_battery %,ers_deploy_mode,ers_harvested_thislap_MGUK,ers_harvested_MGUK %,ers_harvested_thislap_MGUH,ers_harvested_MGUH %,ers_deployed_thislap,ers_deployed %,network_paused
41.122,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.26,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.271,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.303,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.328,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.386,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.444,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.475,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.533,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.597,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.625,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.686,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.752,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.784,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.852,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.886,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.952,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.987,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.055,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.09,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.123,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.192,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.231,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.3,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.338,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.406,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.441,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.476,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.546,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.582,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.652,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.687,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.723,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.792,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.827,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.899,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42.935,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.007,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.041,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.077,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.147,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.182,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.252,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.289,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.323,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.392,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.428,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.497,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.532,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.602,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.637,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.708,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.745,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.779,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.85,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.885,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.955,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.99,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.024,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.095,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.131,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.2,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.237,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.307,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.343,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.378,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.448,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.483,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.554,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.587,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.623,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.692,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.725,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.789,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.853,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.887,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.947,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.978,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.038,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.098,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.128,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.186,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.245,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.275,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.333,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.394,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.423,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.484,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.543,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.575,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.635,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.695,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.726,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.79,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.852,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.882,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.945,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.976,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.035,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.097,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.126,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.187,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.245,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.275,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.335,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.393,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.423,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.482,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.54,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.6,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.629,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.688,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.746,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.776,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.836,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.895,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.926,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.986,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.047,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.075,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.138,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.198,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.229,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.289,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.348,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.378,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.436,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.494,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.522,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.581,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.638,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.695,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.724,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.781,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.839,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.896,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.925,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.982,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.04,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.096,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.126,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.185,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.244,1,0,58,0,20.0,110.0,13.819443702697754,13099,4000,9,0,0,7,7,0,0,81207.28125,0.0,4000000.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
