tempo,space_world_positionX,space_world_positionY,space_world_positionZ,space_world_velocityX,space_world_velocityY,space_world_velocityZ,world_foward_directionX,world_foward_directionY,world_foward_directionZ,world_right_directionX,world_right_directionY,world_right_directionZ,g_force_lateral,g_force_longitudinal,g_force_vertical,yaw,pitch,roll
444.636,-553.5847778320312,56.43941116333008,170.4790802001953,10.128039360046387,-1.29636549949646,85.71125030517578,0.12552262947477646,-0.017426068910794398,0.9919125949888608,-0.9912106692709128,0.039307840205084384,0.1261329996642964,1.1324739456176758,0.17848601937294006,-0.16024720668792725,0.12590430676937103,0.01743006706237793,-0.03932470083236694
444.704,-552.8614501953125,56.3463249206543,176.3627471923828,10.925183296203613,-1.3811756372451782,85.72314453125,0.13538010803552356,-0.017670216986602375,0.9906308175908689,-0.9899594103823969,0.03842280343028046,0.13595995971556749,1.2013299465179443,0.17774829268455505,0.01112312637269497,0.1358337104320526,0.0177001953125,-0.03844069689512253
444.75,-552.345703125,56.284156799316406,180.3012237548828,11.491692543029785,-1.3188180923461914,85.72345733642578,0.14209418012024294,-0.016602069154942473,0.9896847437971129,-0.988982818079165,0.03903317361980041,0.14264351329081087,1.2423532009124756,0.17407044768333435,0.22269771993160248,0.14260903000831604,0.016603708267211914,-0.039063915610313416
444.794,-551.8093872070312,56.22638702392578,184.1980743408203,12.064579963684082,-1.2404954433441162,85.71578216552734,0.14862514114810632,-0.016296884060182502,0.988738670003357,-0.9880977813043611,0.03738517410809656,0.1491439558091983,1.261123776435852,0.16606763005256653,0.17944765090942383,0.14921486377716064,0.016302824020385742,-0.03740357235074043
444.839,-551.2528076171875,56.170654296875,188.05740356445312,12.618850708007812,-1.2499947547912598,85.69987487792969,0.15497299111911375,-0.01705984679708243,0.9877620777001251,-0.9872127445295572,0.034852137821588795,0.1554918057802057,1.2285146713256836,0.15708784759044647,-0.03459019213914871,0.15564022958278656,0.017070531845092773,-0.03488612174987793
444.907,-550.3773803710938,56.083946228027344,193.8139190673828,13.397109031677246,-1.3199087381362915,85.6824722290039,0.16351817377239294,-0.016937772759178443,0.9863887447737053,-0.9859309671315653,0.031922360911893065,0.1640064699240089,1.1348166465759277,0.16886785626411438,-0.03727713227272034,0.1643085926771164,0.01694667339324951,-0.03194313496351242
444.953,-549.765625,56.02452087402344,197.6546173095703,13.86115837097168,-1.3296645879745483,85.67947387695312,0.16782128360850856,-0.017090365306558428,0.9856563005462813,-0.9852900784325693,0.0293282876064333,0.1682485427411725,1.012630581855774,0.1664653718471527,0.016737712547183037,0.16865205764770508,0.017119288444519043,-0.029358820989727974
444.997,-549.1301879882812,55.96424865722656,201.5202178955078,14.269448280334473,-1.3433324098587036,85.68218231201172,0.17105624561296426,-0.01751762443922239,0.9850764488662374,-0.9848017822809534,0.026886806848353526,0.17151402325510423,0.87725830078125,0.15910851955413818,-0.00950757134705782,0.17195744812488556,0.017540454864501953,-0.02690267562866211
445.041,-548.4812622070312,55.90386199951172,205.36593627929688,14.621490478515625,-1.3390007019042969,85.69575500488281,0.173894466994232,-0.016907254249702446,0.9845881527146214,-0.9843440046388134,0.026001770073549608,0.17429120761741995,0.7573014497756958,0.16433259844779968,0.06544005870819092,0.1748148500919342,0.016925811767578125,-0.02601170912384987
445.086,-547.8169555664062,55.8450813293457,209.2151336669922,14.935100555419922,-1.2735892534255981,85.71704864501953,0.17654957731864376,-0.015930661946470536,0.9841303750724815,-0.9838862269966735,0.025055696279793694,0.17691579943235572,0.6680166721343994,0.16480843722820282,0.2033604383468628,0.17751190066337585,0.015955328941345215,-0.02507089450955391
